UPC,maker,brand,flavor,volume,package,iri_key,week,units,price,promo,ad
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,645385,16,6,4.53,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,291350,47,2,4.19,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,535728,29,8,4.99,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,242809,49,2,4.29,1,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,256200,10,1,5.15,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,271762,29,11,4.29,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,238751,9,5,4.29,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,278194,40,1,4.29,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,250584,28,2,4.69,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,654145,37,10,3.99,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,933787,9,5,4.39,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,285252,44,5,5.49,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,656089,48,1,4.99,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,233246,28,20,4.48,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,657280,11,13,4.56,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,647512,32,17,4.53,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,412450,40,1,4.48,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,233246,17,18,4.48,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,274897,20,4,5.49,0,NONE
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,934380,22,27,2.33,1,B
01.43000.10540,POST,GRAPE_NUTS,REGULAR,2,BOX,240219,45,8,4.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,934088,17,5,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,292624,47,4,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,532878,12,1,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684796,11,3,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,258445,19,5,3.49,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272619,21,4,3.49,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,258162,6,5,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,246859,4,11,4.17,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,254990,28,2,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,227169,34,4,4.19,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272725,11,4,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,293336,26,7,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,245116,38,3,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652139,33,4,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,400003,43,5,3.77,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278619,5,8,2,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,642122,23,11,3.17,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,659361,11,1,3.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,535947,23,17,1.9,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272291,33,10,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,249736,14,1,3.39,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1116183,32,13,3.55,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,288222,8,1,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,689933,5,17,1.75,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,294431,27,2,2.65,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,258988,27,9,4.22,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,227598,37,4,3.45,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,258988,3,11,4.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,200341,20,7,2.39,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,287236,3,2,3.21,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237277,31,3,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,232733,12,3,4.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,238131,50,6,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,200575,19,7,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,680581,5,5,2.4,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278738,16,1,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,645501,25,3,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,256078,44,2,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,655638,34,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1086137,16,4,4.59,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,685797,30,4,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,276392,2,9,3.75,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,292476,46,2,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652139,9,8,1.89,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,280950,3,2,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,647906,13,6,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,232898,19,5,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,271053,10,2,4.29,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1085053,3,22,3.18,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,228167,9,1,4.39,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1094689,1,23,1.95,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648851,33,3,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272154,27,4,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,274719,16,15,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237476,28,3,4.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,246474,21,4,3.75,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,253040,14,5,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,228994,26,3,2.79,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,204455,19,13,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,268634,29,2,4.18,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,231251,3,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,635455,10,6,4.79,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1078106,4,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,269342,46,12,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1089692,47,6,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,265601,12,3,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,670891,1,3,3.73,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,287207,29,15,2.25,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1131924,10,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,266359,42,5,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,267235,29,10,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,200553,8,5,4.1,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1116183,18,12,2.5,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,226501,48,5,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,284045,4,3,4.59,0,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,934380,32,6,2,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,261782,17,7,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264500,34,1,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,251185,38,2,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241220,18,1,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1081323,25,2,2.65,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,267235,33,6,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,932177,51,1,4.49,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,254648,19,2,4.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648235,35,9,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1080444,29,6,4.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,204455,25,11,3.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,251986,40,10,3.85,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,669946,17,6,3.39,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1087926,5,4,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,658219,15,10,3.39,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,291169,6,5,2.26,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,680627,25,5,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,269827,28,11,3.09,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648851,19,7,3.68,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,225757,19,10,3.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,229818,51,14,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,533844,20,2,3.89,0,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241565,5,8,3.77,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,281624,18,5,3.28,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684818,2,1,4.49,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,271486,36,2,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,274134,37,9,3.73,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,687183,8,6,3.65,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684818,10,3,4.49,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,223999,6,18,2.22,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,290528,8,5,2.76,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,282527,22,7,2.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,233708,49,3,5.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,284850,10,1,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,200171,11,8,3.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,247368,41,14,3.88,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,239571,18,10,2.65,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,238447,18,5,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,223970,12,7,4.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,262430,30,10,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,649502,5,7,3.47,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,259661,3,7,2.79,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,266481,51,4,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,203204,3,3,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,238732,23,8,3.17,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,688554,18,10,2.5,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,243368,12,8,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,651520,4,2,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,224189,19,3,3.49,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,267192,26,2,4.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241965,29,7,3.36,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648236,29,19,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,290963,21,5,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264807,20,4,3.99,0,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1108303,25,3,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,223999,1,5,4.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,251764,26,1,4.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237277,22,3,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,454649,33,4,4.19,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,932600,37,11,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264203,20,4,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,282997,22,2,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,533433,13,2,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264075,30,12,2.79,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,235474,4,2,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,253139,49,12,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,274671,24,4,2.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,266100,23,3,2.65,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,239012,4,5,4.59,0,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,251559,7,3,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,214045,16,1,3.69,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272619,2,1,4.59,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648570,5,4,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,661566,13,2,3.59,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,650536,45,11,2.79,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,232898,46,7,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652139,34,4,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,645007,15,7,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,245651,48,5,5.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,647832,10,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,291169,19,2,3.89,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,243176,2,1,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1131906,19,1,3.47,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272619,3,2,4.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278650,8,10,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,279714,17,22,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,266926,4,5,4.17,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,280950,11,5,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,283097,35,4,4.39,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,232473,19,5,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,211301,14,14,2.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,259200,6,1,4.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,932600,25,10,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,247923,31,6,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,262860,43,14,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237476,44,1,4.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1089353,25,6,3.88,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264965,26,9,3.57,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,291350,5,3,2.64,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684796,26,6,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278063,2,4,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,228167,5,2,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,227725,28,1,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,286123,42,7,3.77,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,276576,41,11,3.34,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,294431,16,2,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,274092,22,4,3.67,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278667,1,4,3.92,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,645502,8,4,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,685797,50,3,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,200499,35,4,4.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648851,45,3,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,235751,10,4,5.29,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,239622,43,4,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,265550,20,2,3.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,266729,35,2,3.78,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648547,46,4,4.34,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,251069,22,12,3.1,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,234598,2,2,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1080444,35,6,4.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,651600,22,7,3.68,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652886,8,11,3.81,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,253040,8,6,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684536,20,5,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,242493,36,7,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1131906,42,4,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,653057,9,14,3.77,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,684818,16,4,3.37,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278650,43,9,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,287175,19,3,3.68,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,243388,39,10,3.45,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,265149,24,5,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,240219,48,8,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,245778,11,7,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652916,2,6,2,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,259476,1,2,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237107,6,4,4.15,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,247923,18,6,3,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,237277,11,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,655950,27,6,5.19,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,412450,27,1,3.68,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,227099,34,4,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,654104,7,7,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241565,49,3,3.98,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,250029,21,2,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,268052,23,5,3.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241977,1,4,3.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,245747,31,5,4.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,278354,8,1,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,934382,16,7,3.63,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648236,9,11,3.76,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264370,17,2,3.99,0,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,650536,14,7,3.29,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,651548,18,4,3.93,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,652139,22,2,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,272154,5,4,3.99,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648458,47,6,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,280314,3,6,4.22,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1129089,13,9,2.99,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,658246,38,15,3.69,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,254648,38,2,3.09,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,252150,46,6,3.17,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,653057,27,22,2.65,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,273702,5,13,2.61,1,B
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,276576,44,7,3.39,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,655638,45,12,3.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,274459,8,19,2.5,1,A
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,249736,8,3,3.5,1,NONE
